customer_identifier,total_transactions,average_spend,item_in_basket,treatment,total_transactions_post,average_spend_post
4978213,34,66.63,19,0,33,66.63
5205500,46,71.42,23,0,45,71.42
4986354,25,77.58,12,0,25,77.58
3483830,29,63.81,17,0,28,63.81
5397531,37,67.02,23,0,36,67.02
4926923,25,73.77,24,0,25,73.77
5101267,34,74.34,17,0,33,74.34
3669590,28,73.06,23,0,27,73.06
3550631,30,76.77,12,0,29,76.77
4283559,21,73.07,15,0,21,73.07
3749967,42,63.6,22,0,41,63.6
5426288,26,69.14,14,0,26,69.14
3768328,28,63.52,16,0,27,63.52
5186169,22,73.1,11,0,22,73.1
4421062,30,71.11,13,0,29,71.11
4471733,31,68.94,19,0,30,68.94
3242976,37,77.75,11,0,36,77.75
4110536,27,73.62,15,0,26,73.62
3022086,39,68.63,22,0,38,68.63
5080516,35,70.31,13,0,34,70.31
4501096,35,75.06,17,0,34,75.06
3997515,28,80.37,9,0,27,80.37
4499087,27,80.75,20,0,26,80.75
5261699,38,75.63,19,0,37,75.63
3243290,35,70.92,11,0,34,70.92
4909753,33,85.79,20,0,32,85.79
4201381,31,81.15,25,0,30,81.15
3954378,32,66.42,24,0,31,66.42
3963329,27,74.21,30,0,26,74.21
3110927,27,72.04,15,0,26,72.04
3794487,25,69.98,18,0,25,69.98
4850605,27,81.96,16,0,26,81.96
3678732,21,75.82,12,0,21,75.82
3278988,36,75.75,17,0,35,75.75
3696664,27,65.67,13,0,26,65.67
3743216,22,83.43,15,0,22,83.43
4067010,23,80.6,19,0,23,80.6
3030546,34,77.01,13,0,33,77.01
4057785,24,84.64,18,0,24,84.64
4611160,23,82.56,22,0,23,82.56
3958126,19,65.04,15,0,19,65.04
4103114,34,69.25,16,0,33,69.25
3513471,37,76.31,11,0,36,76.31
5272346,29,80.1,20,0,28,80.1
4900468,21,82.24,20,0,21,82.24
5476911,24,84.32,22,0,24,84.32
5306193,28,59.59,15,0,27,59.59
3637355,29,70.51,20,0,28,70.51
4539564,35,79.72,17,0,34,79.72
5213610,24,79.05,12,0,24,79.05
4163765,39,87.58,26,0,38,87.58
4941243,43,82.78,20,0,42,82.78
4473803,34,89.85,12,0,33,89.85
5299208,27,78.34,13,0,26,78.34
4119162,33,79.46,12,0,32,79.46
4354300,22,74.24,10,0,22,74.24
3054553,35,70.81,12,0,34,70.81
3525966,32,74.37,19,0,31,74.37
3259905,24,76.25,17,0,24,76.25
3549998,37,68.94,19,0,36,68.94
5372266,34,69.59,16,0,33,69.59
5203388,35,86.47,14,0,34,86.47
4211985,34,68.35,14,0,33,68.35
4657146,33,77.87,11,0,32,77.87
4343615,24,85.22,17,0,24,85.22
4071900,33,74.11,11,0,32,74.11
5126053,38,79.72,13,0,37,79.72
4712285,27,81.49,19,0,26,81.49
3185578,32,74.72,16,0,31,74.72
5250042,35,81.82,22,0,34,81.82
5442022,40,69.07,15,0,39,69.07
3404309,28,75.34,22,0,27,75.34
5016719,34,60.04,20,0,33,60.04
4052561,33,63.51,21,0,32,63.51
4589096,36,74.07,14,0,35,74.07
5245814,25,72.15,19,0,25,72.15
3592774,17,73.7,8,0,17,73.7
5293435,29,73.87,15,0,28,73.87
4077250,35,66.94,20,0,34,66.94
3849377,30,72.72,27,0,29,72.72
3966454,35,67.65,20,0,34,67.65
4258884,22,78.71,15,0,22,78.71
3316528,29,77.54,14,0,28,77.54
4055902,27,73.65,14,0,26,73.65
4830565,31,61.94,21,0,30,61.94
3926956,34,77.45,23,0,33,77.45
4969384,29,74.92,19,0,28,74.92
3575606,20,62.89,22,0,20,62.89
4413144,27,86.77,18,0,26,86.77
5380975,29,69.63,20,0,28,69.63
3328976,28,77.41,13,0,27,77.41
4890266,40,75.54,18,0,39,75.54
5318141,31,72.37,16,0,30,72.37
3968095,34,73.48,20,0,33,73.48
3961266,26,77.83,15,0,26,77.83
3308869,32,65.27,16,0,31,65.27
4268456,32,77.76,15,0,31,77.76
3656816,27,70.86,19,0,26,70.86
4467678,32,71.89,15,0,31,71.89
5330281,40,71.17,12,0,39,71.17
4044056,19,78.48,18,0,19,78.48
3348653,38,85.12,14,0,37,85.12
5070895,23,85.01,21,0,23,85.01
5276836,38,82.45,21,0,37,82.45
3837679,32,65.61,22,0,31,65.61
4880456,36,81.03,33,0,35,81.03
3451174,25,69.72,14,0,25,69.72
3681621,31,80.91,20,0,30,80.91
4706389,29,81.37,19,0,28,81.37
3769930,21,78.38,31,0,21,78.38
4682771,30,73.38,15,0,29,73.38
3327770,27,68.16,18,0,26,68.16
4014657,29,67.73,17,0,28,67.73
4960309,32,72.28,18,0,31,72.28
3605797,32,72.94,15,0,31,72.94
3463275,31,77.91,14,0,30,77.91
3686960,30,75.91,15,0,29,75.91
4901305,32,74.91,21,0,31,74.91
3411495,32,71.02,8,0,31,71.02
3752708,31,74.75,23,0,30,74.75
3174875,28,88.37,19,0,27,88.37
3402789,31,76.9,15,0,30,76.9
3050109,34,67.64,17,0,33,67.64
4791033,19,74.59,17,0,19,74.59
4072505,31,77.47,16,0,30,77.47
3921947,36,58.09,21,0,35,58.09
3818828,23,83.24,21,0,23,83.24
3245593,28,77.93,18,0,27,77.93
3639273,18,70.88,19,0,18,70.88
3768494,27,74.16,21,0,26,74.16
5288195,33,84.05,20,0,32,84.05
3198815,35,69.39,17,0,34,69.39
4380336,23,76.2,25,0,23,76.2
3376721,31,67.27,12,0,30,67.27
4770196,39,86.02,19,0,38,86.02
4295110,30,75.93,15,0,29,75.93
5378733,30,77.89,14,0,29,77.89
4198764,30,58.07,20,0,29,58.07
5402858,28,72.11,20,0,27,72.11
3572712,36,68.88,17,0,35,68.88
5265383,26,80.87,15,0,26,80.87
4397046,24,82.72,14,0,24,82.72
5181514,41,66.34,19,0,40,66.34
5280676,38,87.03,24,0,37,87.03
4058895,31,75.89,17,0,30,75.89
5173103,33,78.43,20,0,32,78.43
4327674,34,72.31,12,0,33,72.31
4302579,22,80.68,17,0,22,80.68
3879667,28,68.61,14,0,27,68.61
4645047,27,79.66,21,0,26,79.66
3181884,36,72.57,18,0,35,72.57
4713587,28,66.24,19,0,27,66.24
4456649,33,76.81,19,0,32,76.81
4314605,28,81.29,18,0,27,81.29
5245538,28,79.36,19,0,27,79.36
3942732,36,69.2,23,0,35,69.2
4593316,39,69.39,20,0,38,69.39
3465026,26,73.76,14,0,26,73.76
4975103,32,78.36,25,0,31,78.36
4744401,34,75.54,17,0,33,75.54
4275065,22,89.33,14,0,22,89.33
3132160,28,72.27,16,0,27,72.27
4565430,25,67.64,15,0,25,67.64
5312964,33,75.54,16,0,32,75.54
3254739,33,70.87,21,0,32,70.87
4103809,29,60,26,0,28,60
5315219,36,71.26,12,0,35,71.26
5474164,38,74.62,16,0,37,74.62
3926490,38,72.81,14,0,37,72.81
3270964,38,83.81,17,0,37,83.81
3017109,31,70.78,18,0,30,70.78
3388834,39,76.02,19,0,38,76.02
3259828,22,60.65,20,0,22,60.65
3727858,34,79.35,21,0,33,79.35
3075812,32,71.99,15,0,31,71.99
4350273,24,69.42,11,0,24,69.42
4547748,34,73.19,19,0,33,73.19
3311440,34,69.93,16,0,33,69.93
4348328,28,89.1,23,0,27,89.1
5202988,30,83.97,15,0,29,83.97
5110081,26,74.2,15,0,26,74.2
3840879,24,69.81,20,0,24,69.81
4808035,40,69.37,12,0,39,69.37
4515024,22,70.47,20,0,22,70.47
5194124,33,61.82,11,0,32,61.82
4337601,26,73.21,26,0,26,73.21
5143141,37,73.53,21,0,36,73.53
3608255,27,73.84,15,0,26,73.84
4971429,28,80.25,24,0,27,80.25
5116600,43,86.44,16,0,42,86.44
4727378,25,85.43,21,0,25,85.43
4614860,27,72.55,14,0,26,72.55
3617634,28,79.63,14,0,27,79.63
5141688,27,83.15,20,0,26,83.15
4586737,21,86.27,20,0,21,86.27
5025257,30,70.3,20,0,29,70.3
5216135,28,84.13,11,0,27,84.13
4896688,29,75.52,13,0,28,75.52
3572740,27,72.46,13,0,26,72.46
3229945,32,65.69,17,0,31,65.69
4796249,26,66,22,0,26,66
4966782,29,64.68,15,0,28,64.68
3729500,46,70.26,21,0,45,70.26
3530899,22,85.76,19,0,22,85.76
3483287,26,75.21,22,0,26,75.21
3312291,29,74.15,19,0,28,74.15
5004810,32,80.41,17,0,31,80.41
4627243,29,71.57,20,0,28,71.57
4408735,29,74.21,23,0,28,74.21
4703800,33,78.81,15,0,32,78.81
3676685,30,73.44,11,0,29,73.44
4246227,30,65,11,0,29,65
5373500,27,74.6,13,0,26,74.6
4586092,28,71.59,19,0,27,71.59
3325650,32,82.97,17,0,31,82.97
4607282,34,67.47,14,0,33,67.47
4525489,36,72.78,14,0,35,72.78
3180034,31,87.56,22,0,30,87.56
5095304,29,77.23,12,0,28,77.23
5443730,28,70.01,15,0,27,70.01
3268431,22,62.12,19,0,22,62.12
3285113,27,78.12,13,0,26,78.12
3804290,25,75.13,23,0,25,75.13
5423690,28,68.37,15,0,27,68.37
3145888,34,68.05,22,0,33,68.05
5004455,31,78.84,17,0,30,78.84
4815663,34,79.27,19,0,33,79.27
5329335,35,66.25,17,0,34,66.25
4816977,22,75.32,15,0,22,75.32
4800335,24,78.63,23,0,24,78.63
3296406,29,69.91,17,0,28,69.91
3767334,28,67.14,22,0,27,67.14
4005846,33,82.77,24,0,32,82.77
4270250,36,81.82,13,0,35,81.82
4011407,27,88.54,13,0,26,88.54
5076579,32,70.5,24,0,31,70.5
4360454,32,91.94,22,0,31,91.94
5422899,37,75.97,18,0,36,75.97
5478020,32,78.14,14,0,31,78.14
4608226,38,79.62,22,0,37,79.62
3758344,42,78.96,17,0,41,78.96
5316406,29,76.84,18,0,28,76.84
3103624,35,79.59,24,0,34,79.59
3613653,32,70.63,15,0,31,70.63
4039913,35,84.32,25,0,34,84.32
3764326,28,77.88,15,0,27,77.88
3082787,31,67.9,12,0,30,67.9
3766471,18,75.31,15,0,18,75.31
3525480,25,66.74,22,0,25,66.74
4498541,28,76.24,18,0,27,76.24
5203813,29,67.66,18,0,28,67.66
4791333,34,79.75,14,0,33,79.75
4366293,28,75.62,20,0,27,75.62
5170077,34,77.31,14,0,33,77.31
3646820,25,75.71,19,0,25,75.71
5474771,32,82.93,24,0,31,82.93
5396843,20,72.12,18,0,20,72.12
4908223,31,64.91,21,0,30,64.91
4859739,23,72.12,23,0,23,72.12
4231779,27,74.47,21,0,26,74.47
3929566,28,72.87,21,0,27,72.87
3480697,26,77.2,14,0,26,77.2
3424900,27,88.29,16,0,26,88.29
4237974,30,70.71,19,0,29,70.71
3493776,33,64.23,13,0,32,64.23
3100832,19,71.86,16,0,19,71.86
4355772,27,76.6,17,0,26,76.6
4989041,24,77.1,10,0,24,77.1
5205006,27,85.74,15,0,26,85.74
3199677,26,76.9,14,0,26,76.9
4378034,38,75.02,21,0,37,75.02
3737836,27,82.76,17,0,26,82.76
4885502,30,63.59,11,0,29,63.59
3393520,24,66,12,0,24,66
3503919,33,62.83,14,0,32,62.83
3777685,27,72.18,18,0,26,72.18
4224010,23,77.54,22,0,23,77.54
5152204,35,87.88,22,0,34,87.88
3967618,27,69.65,17,0,26,69.65
5185151,25,63.46,15,0,25,63.46
5331458,27,72.5,18,0,26,72.5
4124864,26,69.96,16,0,26,69.96
4399840,29,86.97,22,0,28,86.97
4554569,30,86.38,22,0,29,86.38
3293987,38,69.45,20,0,37,69.45
4050043,28,64.92,22,0,27,64.92
3078460,35,73.89,15,0,34,73.89
4950134,32,73.88,13,0,31,73.88
3238053,32,74.62,8,0,31,74.62
3536013,39,79.68,19,0,38,79.68
3098836,30,55.87,11,0,29,55.87
3053977,26,76.85,17,0,26,76.85
3694970,26,77.2,14,0,26,77.2
5020890,27,79.43,24,0,26,79.43
5326373,27,83.07,15,0,26,83.07
5087965,39,64.53,13,0,38,64.53
4929959,40,69.5,23,0,39,69.5
3861388,24,77.99,17,0,24,77.99
3077589,37,71.93,17,0,36,71.93
4089819,35,74.82,22,0,34,74.82
4883037,27,74.78,19,0,26,74.78
5332781,31,74.03,24,0,30,74.03
3688702,35,80.3,10,0,34,80.3
4190281,26,89.14,19,0,26,89.14
4096745,26,64.78,25,0,26,64.78
3305366,29,84.25,18,0,28,84.25
4474064,22,70.89,15,0,22,70.89
3820935,26,74.9,12,0,26,74.9
3765330,30,69.45,20,0,29,69.45
5257192,35,61.19,11,0,34,61.19
5428338,31,64.4,19,0,30,64.4
4270210,25,80.52,16,0,25,80.52
4874222,32,78.88,20,0,31,78.88
4457444,25,74.61,16,0,25,74.61
4750539,38,86.33,15,0,37,86.33
3625804,28,71.06,17,0,27,71.06
3531025,25,86.32,13,0,25,86.32
3330416,35,85.48,14,0,34,85.48
4273923,24,81.46,19,0,24,81.46
3831377,33,80.42,17,0,32,80.42
4282753,37,71.78,10,0,36,71.78
3897335,34,78.35,29,0,33,78.35
3166610,27,77.01,16,0,26,77.01
3851955,30,74.29,15,0,29,74.29
3621111,28,84.61,26,0,27,84.61
4923609,32,78.08,23,0,31,78.08
4844664,35,77.24,19,0,34,77.24
3633535,37,71.58,13,0,36,71.58
4154503,30,72.69,19,0,29,72.69
3057052,30,86.83,16,0,29,86.83
4635792,41,80.9,17,0,40,80.9
3947310,23,75.78,19,0,23,75.78
4237930,35,65.62,14,0,34,65.62
4946199,44,87.43,16,0,43,87.43
4518253,31,75.75,17,0,30,75.75
4817489,35,69.44,19,0,34,69.44
3039353,27,83.87,23,0,26,83.87
5395086,32,65.44,24,0,31,65.44
3543684,24,68.82,21,0,24,68.82
4011080,46,78.97,13,0,45,78.97
5175140,32,75.33,16,0,31,75.33
4612037,26,71.12,12,0,26,71.12
3446052,30,72.16,21,0,29,72.16
5116904,30,69.41,15,0,29,69.41
3586046,31,69.21,13,0,30,69.21
4743882,26,80,12,0,26,80
4387571,35,80.62,25,0,34,80.62
3848414,31,71.6,17,0,30,71.6
4574367,26,79.16,17,0,26,79.16
3747977,26,66.96,13,0,26,66.96
3053487,27,77.79,29,0,26,77.79
3407394,31,79.93,19,0,30,79.93
5240247,31,89.64,13,0,30,89.64
3703907,19,63.51,21,0,19,63.51
3492258,30,81.34,15,0,29,81.34
4469723,30,74.35,21,0,29,74.35
3152777,21,69.81,17,0,21,69.81
5104734,41,76.59,15,0,40,76.59
3869319,22,63.33,20,0,22,63.33
4513746,26,79.33,19,0,26,79.33
3288203,23,82.66,14,0,23,82.66
3243623,32,63.4,11,0,31,63.4
3040737,27,75.3,20,0,26,75.3
3146046,29,73.23,16,0,28,73.23
3046327,35,76.1,13,0,34,76.1
4251565,36,77.3,14,0,35,77.3
3805688,28,68.53,18,0,27,68.53
5022128,29,82.93,22,0,28,82.93
5263111,26,76.31,20,0,26,76.31
4695645,28,66.18,19,0,27,66.18
3930319,35,67.89,14,0,34,67.89
4286902,24,85.22,7,0,24,85.22
3910319,39,80.35,20,0,38,80.35
4736173,31,57.29,21,0,30,57.29
4961202,30,68.06,18,0,29,68.06
5283874,32,81.25,12,0,31,81.25
3334075,23,81.84,14,0,23,81.84
4587647,37,83.23,12,0,36,83.23
3252980,22,75.25,22,0,22,75.25
4709597,38,76.07,22,0,37,76.07
3002692,41,67.79,21,0,40,67.79
3306308,28,75.78,15,0,27,75.78
3439336,23,77.39,16,0,23,77.39
3297496,34,79.64,15,0,33,79.64
3495198,25,60.38,16,0,25,60.38
3079257,22,81.11,17,0,22,81.11
3236488,30,64.82,16,0,29,64.82
4907960,27,78.26,14,0,26,78.26
4970747,33,67.91,14,0,32,67.91
5484204,28,71.6,16,0,27,71.6
4834256,26,74.72,10,0,26,74.72
4674651,40,73.64,10,0,39,73.64
3285256,29,74.55,11,0,28,74.55
4392735,31,78.87,19,0,30,78.87
4329314,32,63.05,14,0,31,63.05
4131279,23,73.54,18,0,23,73.54
3413264,27,79.19,10,0,26,79.19
4928515,36,72.27,19,0,35,72.27
3658713,32,80.49,11,0,31,80.49
4668818,28,71.84,16,0,27,71.84
3865478,31,87.6,15,0,30,87.6
5219358,32,79.4,16,0,31,79.4
4822790,30,78.47,16,0,29,78.47
5373951,31,69.71,12,0,30,69.71
5451143,31,80.59,14,0,30,80.59
3578481,41,71.59,24,0,40,71.59
4990126,23,67.46,19,0,23,67.46
3050667,25,78.01,13,0,25,78.01
4004555,29,77.59,10,0,28,77.59
4064152,33,76.83,13,0,32,76.83
4303028,33,57.91,12,0,32,57.91
4446247,30,70.28,19,0,29,70.28
4978941,39,72.92,18,0,38,72.92
4666437,31,69.88,23,0,30,69.88
4336924,25,83.59,18,0,25,83.59
5207317,20,73.22,12,0,20,73.22
5124271,33,80.29,16,0,32,80.29
3861313,32,74.14,20,0,31,74.14
4041289,34,77.99,20,0,33,77.99
4708958,33,71.57,17,0,32,71.57
4591688,30,84.46,20,0,29,84.46
3512957,31,80.53,15,0,30,80.53
5354155,32,78.29,21,0,31,78.29
3659651,28,72.23,21,0,27,72.23
3710602,30,68.04,18,0,29,68.04
5473250,31,67.8,16,0,30,67.8
3084106,36,67.76,17,0,35,67.76
3095513,29,70.61,21,0,28,70.61
3754847,37,63.32,12,0,36,63.32
4326042,25,82.28,18,0,25,82.28
4517271,37,72.19,28,0,36,72.19
3444316,25,72.47,15,0,25,72.47
4457403,25,88.87,25,0,25,88.87
3016251,31,76.4,16,0,30,76.4
4365360,31,77.75,18,0,30,77.75
3887649,23,79.43,20,0,23,79.43
3250389,39,68.84,23,0,38,68.84
4780588,38,84.71,14,0,37,84.71
5028189,25,63.93,19,0,25,63.93
3553785,23,70.16,18,0,23,70.16
3456070,42,76.62,21,0,41,76.62
4199745,37,73.59,17,0,36,73.59
4755669,35,76.24,16,0,34,76.24
4009839,29,71.73,19,0,28,71.73
4870178,30,89.97,15,0,29,89.97
3433617,31,80.12,28,0,30,80.12
3548504,27,72.69,22,0,26,72.69
3441519,35,74.46,13,0,34,74.46
4751461,30,73.79,25,0,29,73.79
4824057,32,82.33,16,0,31,82.33
4710429,27,63.29,22,0,26,63.29
5289558,32,82.49,20,0,31,82.49
4404703,28,73.35,16,0,27,73.35
3005971,31,74.24,18,0,30,74.24
3886152,32,66.81,13,0,31,66.81
3317002,35,80.69,23,0,34,80.69
3106370,23,70.81,17,0,23,70.81
3920644,29,71.06,22,0,28,71.06
3434682,28,73.2,22,0,27,73.2
3703968,32,89.27,27,0,31,89.27
4448926,30,81.31,15,0,29,81.31
4085368,42,71.26,12,0,41,71.26
3894809,34,71.48,18,0,33,71.48
3551578,25,77.05,15,0,25,77.05
5458222,22,91.58,21,0,22,91.58
5274696,39,73.94,16,0,38,73.94
5365904,31,79.66,24,0,30,79.66
3257900,33,80.55,28,0,32,80.55
5496819,29,74.88,18,0,28,74.88
5000132,38,76.03,18,0,37,76.03
4479336,35,67.73,17,0,34,67.73
3200253,25,82.96,13,0,25,82.96
4319684,35,76.59,22,0,34,76.59
3764685,31,70.4,18,0,30,70.4
3707735,32,71.75,14,0,31,71.75
3904775,31,68.73,15,0,30,68.73
3094873,29,79.34,23,0,28,79.34
4393214,35,93.46,19,0,34,93.46
4261532,32,70.87,22,0,31,70.87
4811509,32,76.01,19,0,31,76.01
3127264,28,90.06,16,0,27,90.06
3936506,29,72.96,11,0,28,72.96
5245282,37,75.8,17,0,36,75.8
4376929,31,66.76,15,0,30,66.76
3373705,22,83.69,16,0,22,83.69
4516915,28,71.55,21,0,27,71.55
3474856,23,80.6,23,0,23,80.6
3852226,32,80.06,18,0,31,80.06
3592938,34,69.08,17,0,33,69.08
5089082,31,82.77,11,0,30,82.77
5218283,30,75.56,22,0,29,75.56
4634067,27,70.32,14,0,26,70.32
4066332,30,76.32,13,0,29,76.32
3295554,22,63.92,12,0,22,63.92
4082953,28,80.34,19,0,27,80.34
3462953,32,67.37,16,0,31,67.37
3878830,28,66.32,16,0,27,66.32
5180863,33,68.35,25,0,32,68.35
4792350,33,82.61,11,0,32,82.61
4714488,29,66.86,18,0,28,66.86
3850879,34,77.35,16,0,33,77.35
3606038,28,74.58,14,0,27,74.58
5487708,26,75.98,11,0,26,75.98
5318573,19,79.35,17,0,19,79.35
4801876,33,72.4,18,0,32,72.4
3921137,29,87.31,18,0,28,87.31
4116274,25,79.22,21,0,25,79.22
3073244,28,68.38,14,0,27,68.38
4300106,37,86.96,17,0,36,86.96
3036923,27,73.17,23,0,26,73.17
4992047,34,73.41,24,0,33,73.41
3793398,32,84.35,14,0,31,84.35
4213672,30,69.25,17,0,29,69.25
3367826,22,70.85,13,0,22,70.85
4333885,37,67.74,18,0,36,67.74
4134191,36,79.06,13,0,35,79.06
4278088,31,74.97,19,0,30,74.97
3069905,37,66.87,23,0,36,66.87
4683361,27,81.63,14,0,26,81.63
4628873,33,77.1,20,0,32,77.1
5304686,33,68.36,14,0,32,68.36
4465400,29,76.38,12,0,28,76.38
3108426,33,68.88,20,0,32,68.88
3398693,20,78.61,16,0,20,78.61
4808565,24,63.34,17,0,24,63.34
4351846,35,76.07,15,0,34,76.07
3414497,38,80.69,12,0,37,80.69
5311747,32,65.84,21,0,31,65.84
3376019,25,69.79,19,0,25,69.79
3313109,27,71.54,21,0,26,71.54
4295756,32,77.71,12,0,31,77.71
5468222,26,73.87,12,0,26,73.87
4538850,27,81.85,20,0,26,81.85
3338671,18,73.91,13,0,18,73.91
4377884,31,69.35,15,0,30,69.35
5401476,34,89.48,19,0,33,89.48
3400901,31,77.94,16,0,30,77.94
3217673,31,63.16,17,0,30,63.16
4230622,34,76.06,18,0,33,76.06
4727888,32,80.91,12,0,31,80.91
5239209,27,73.17,26,0,26,73.17
3065826,37,75.45,15,0,36,75.45
4302078,18,81.17,21,0,18,81.17
4040296,21,73.81,19,0,21,73.81
4827090,26,71.18,25,0,26,71.18
4552119,39,80.47,10,0,38,80.47
3473263,28,91.82,16,0,27,91.82
4489945,27,73.3,14,0,26,73.3
3772837,24,74.33,13,0,24,74.33
5482944,29,76.52,20,0,28,76.52
4701983,34,68.96,17,0,33,68.96
4705162,32,80.76,23,0,31,80.76
3450903,31,71.15,27,0,30,71.15
5430828,27,74.06,21,0,26,74.06
4270608,22,76.36,14,0,22,76.36
3230208,23,77.88,18,0,23,77.88
3225298,31,85.52,16,0,30,85.52
3202893,30,78.38,20,0,29,78.38
4230273,30,74.02,13,0,29,74.02
3125754,32,73.29,15,0,31,73.29
4696843,36,89.68,25,0,35,89.68
4296101,40,73.15,10,0,39,73.15
5426660,31,81.34,17,0,30,81.34
4281226,20,77.88,15,0,20,77.88
4719964,33,71.58,16,0,32,71.58
3855132,27,71.66,15,0,26,71.66
5141112,29,65.28,18,0,28,65.28
4622389,27,86.26,16,0,26,86.26
4696984,29,75.78,19,0,28,75.78
3627618,35,72.19,21,0,34,72.19
3347578,30,72.9,12,0,29,72.9
3676827,34,79.17,25,0,33,79.17
4006522,26,68.88,16,0,26,68.88
3795676,35,80.38,28,0,34,80.38
4965463,36,70.95,18,0,35,70.95
5150395,37,75.26,10,0,36,75.26
3627909,40,66.31,10,0,39,66.31
4378349,40,70.61,19,0,39,70.61
3528505,28,71.06,17,0,27,71.06
4706016,23,70.87,20,0,23,70.87
3803294,27,71.05,14,0,26,71.05
5230234,32,63.49,15,0,31,63.49
5086103,35,67.48,17,0,34,67.48
4328641,36,88.93,18,0,35,88.93
5007113,32,75.96,19,0,31,75.96
3367360,37,85.13,20,0,36,85.13
4048812,38,69.23,18,0,37,69.23
3091710,28,76.2,15,0,27,76.2
3704254,31,70.05,20,0,30,70.05
5368244,36,68.59,20,0,35,68.59
5107818,36,62.68,15,0,35,62.68
4157324,38,65.92,15,0,37,65.92
3505000,37,67.88,15,0,36,67.88
4588158,36,76.19,10,0,35,76.19
3017162,26,75.61,18,0,26,75.61
4258416,28,81.94,20,0,27,81.94
3464935,21,78.32,16,0,21,78.32
3061079,43,75.89,19,0,42,75.89
4109716,27,74.68,16,0,26,74.68
3913708,26,75.25,18,0,26,75.25
3691306,30,95.16,26,0,29,95.16
4386566,30,82.52,24,0,29,82.52
3602160,26,86.38,18,0,26,86.38
5345774,32,74.51,14,0,31,74.51
4158167,35,73.13,18,0,34,73.13
3948910,31,64.49,17,0,30,64.49
5232173,30,77.28,17,0,29,77.28
4046917,22,62.15,18,0,22,62.15
3001425,32,63.57,15,0,31,63.57
3357479,34,67.37,13,0,33,67.37
4795835,27,83.33,10,0,26,83.33
5063055,30,63.77,11,0,29,63.77
3043277,44,79.22,16,0,43,79.22
3534972,40,81.26,15,0,39,81.26
3787710,25,89.65,19,0,25,89.65
5041603,26,74.99,25,0,26,74.99
3996111,32,80.66,20,0,31,80.66
5171106,35,80.19,27,0,34,80.19
4735963,26,72.82,22,0,26,72.82
4102042,27,73.18,17,0,26,73.18
3860968,17,76.67,19,0,17,76.67
3330233,30,74.84,17,0,29,74.84
5487008,30,73.99,22,0,29,73.99
4298332,31,72,9,0,30,72
5356962,28,66.34,20,0,27,66.34
5053237,24,73.43,16,0,24,73.43
4949357,34,78.53,19,0,33,78.53
5161835,31,72.5,20,0,30,72.5
3929128,36,82.27,18,0,35,82.27
3466461,32,73.11,17,0,31,73.11
5100275,34,78.92,18,0,33,78.92
4871395,31,97.6,22,0,30,97.6
4450928,34,68.52,12,0,33,68.52
3209903,26,69.87,22,0,26,69.87
3836058,18,75.48,14,0,18,75.48
5459903,39,71.84,10,0,38,71.84
4932069,26,85.4,16,0,26,85.4
4406560,29,71.73,14,0,28,71.73
4499410,36,64.74,20,0,35,64.74
4082364,36,86.89,14,0,35,86.89
5067843,25,59.13,25,0,25,59.13
3976072,32,69.57,15,0,31,69.57
4399551,34,70.42,27,0,33,70.42
4150049,33,70.28,19,0,32,70.28
3086805,32,85.51,16,0,31,85.51
4674215,20,81.55,18,0,20,81.55
3746464,32,66.61,19,0,31,66.61
3822942,34,82.97,15,0,33,82.97
3270157,32,73.09,15,0,31,73.09
3520226,26,77.89,14,0,26,77.89
4990591,36,66.67,12,0,35,66.67
5379356,35,81.67,27,0,34,81.67
4713523,34,67.72,14,0,33,67.72
3761380,29,87.34,17,0,28,87.34
4862985,32,61.36,9,0,31,61.36
4242915,31,77.67,16,0,30,77.67
4742150,38,69.77,11,0,37,69.77
3552528,31,76.85,13,0,30,76.85
3484234,21,77.05,20,0,21,77.05
5069821,36,58.49,15,0,35,58.49
3929410,36,77.14,15,0,35,77.14
5091436,36,70.29,14,0,35,70.29
3575968,33,72.83,19,0,32,72.83
5186560,22,75.01,18,0,22,75.01
5087733,25,71.33,17,0,25,71.33
4785605,20,69.07,16,0,20,69.07
4874517,32,68.37,12,0,31,68.37
3011167,26,67.79,20,0,26,67.79
4562943,24,77.4,10,0,24,77.4
4969258,25,85.58,16,0,25,85.58
3026374,35,65.8,18,0,34,65.8
3275757,28,74.23,17,0,27,74.23
3692466,30,74.9,16,0,29,74.9
5444785,21,68.5,19,0,21,68.5
3373656,38,71.97,14,0,37,71.97
3211634,29,65.16,13,0,28,65.16
3407369,34,85.97,17,0,33,85.97
4976093,33,75.36,14,0,32,75.36
4107952,30,67.66,13,0,29,67.66
4914448,46,66.46,19,0,45,66.46
4956504,36,79.74,21,0,35,79.74
3064822,22,72.09,13,0,22,72.09
5339881,29,70.56,25,0,28,70.56
3121668,29,88.29,17,0,28,88.29
3731129,36,74.43,25,0,35,74.43
4787453,32,77.26,18,0,31,77.26
4588032,21,63.28,18,0,21,63.28
5104666,34,72,21,0,33,72
5200918,28,82.49,12,0,27,82.49
3524922,24,73.8,25,0,24,73.8
3764185,33,84.56,16,0,32,84.56
3458377,37,72.38,19,0,36,72.38
3243068,36,82.16,15,0,35,82.16
5224732,35,72.67,16,0,34,72.67
3095815,30,71.22,19,0,29,71.22
5350184,26,76.55,23,0,26,76.55
3467967,32,85.15,18,0,31,85.15
4614859,30,72.36,18,0,29,72.36
4002809,30,74.97,25,0,29,74.97
